Reference area,Frequency of observation,Measure,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,OBS_VALUE
Slovenia,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2023,1.902120644
Slovenia,Annual,GDP per hour worked,Index,Q,Constant prices,2024,104.1320021
Slovenia,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2024,0.520545879
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,1995,85.9544385
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1996,0.883420844
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,1996,86.71377793
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1997,-0.305525895
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,1997,86.44884488
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1998,-0.60055061
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,1998,85.92967582
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1999,-0.475063815
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,1999,85.52145502
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2000,0.392998267
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2000,85.85755286
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2001,0.02074166
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2001,85.87536114
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2002,0.193820543
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2002,86.04180523
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2003,0.292693766
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2003,86.29364423
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2004,0.323425242
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2004,86.57273966
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2005,0.310799501
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2005,86.8418073
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2006,0.552322369
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2006,87.32145403
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2007,0.999023102
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2007,88.19381553
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2008,0.091112433
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2008,88.27417106
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2009,2.345760761
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2009,90.34487192
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2010,2.41775889
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2010,92.5291931
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2011,1.509871096
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2011,93.92626464
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2012,2.048468719
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2012,95.85031479
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2013,1.452366374
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2013,97.24241253
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2014,0.476130913
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2014,97.70541372
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2015,1.03346827
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2015,98.71516816
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2016,0.352604814
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2016,99.0632426
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2017,99.79559012
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2017,0.739272714
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2018,-0.07125387
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2018,99.7244819
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2019,0.230879627
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2019,99.95472541
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2020,0.045295093
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2020,100
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2021,-0.510864338
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2021,99.48913566
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2022,1.35690018
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2022,100.8391039
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2023,0.614334902
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2023,101.4585937
Spain,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2024,1.282712453
Spain,Annual,GDP per hour worked,Index,Q,Constant prices,2024,102.7600157
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,1995,68.65733872
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,1996,69.83501226
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1996,1.715291561
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,1997,72.71499743
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1997,4.123984634
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,1998,74.60526908
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1998,2.599562281
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,1999,75.74849708
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1999,1.53236898
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2000,78.3780338
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2000,3.471404475
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2001,78.89587644
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2001,0.660698694
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2002,81.829064
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2002,3.717795773
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2003,84.46659795
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2003,3.223223893
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2004,87.09849243
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2004,3.115899716
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2005,89.62965553
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2005,2.906092892
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2006,92.12902729
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2006,2.788554466
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2007,92.2590074
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2007,0.141084864
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2008,90.3311414
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2008,-2.089623615
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2009,89.12922141
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2009,-1.330571023
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2010,91.98736979
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2010,3.206746722
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2011,92.7015783
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2011,0.776420184
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2012,92.41806282
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2012,-0.305836732
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2013,93.03209224
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2013,0.664404122
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2014,93.73135045
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2014,0.751631177
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2015,96.34660759
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2015,2.790162667
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2016,-0.536620922
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2016,95.82959154
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2017,95.9699656
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2017,0.146483001
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2018,96.23637972
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2018,0.277601551
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2019,98.87028057
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2019,2.736907667
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2020,100
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2020,1.142627919
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2021,103.0955347
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2021,3.095534737
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2022,101.5620964
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2022,-1.48739552
Sweden,Annual,GDP per hour worked,Index,Q,Constant prices,2023,100.4837885
Sweden,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2023,-1.061722734
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,1995,73.16649392
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1996,2.141305663
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,1996,74.7332122
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1997,2.982154646
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,1997,76.96187216
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1998,1.195785853
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,1998,77.88217133
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1999,-0.442130106
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,1999,77.53783081
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2000,3.232926171
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2000,80.04457163
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2001,2.296294504
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2001,81.88263073
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2002,0.515124701
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2002,82.30442839
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2003,-0.475052905
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2003,81.91343881
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2004,0.580945854
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2004,82.38931154
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2005,2.304262514
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2005,84.28777756
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2006,2.506170775
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2006,86.40017321
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2007,1.930303214
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2007,88.06795853
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2008,0.973981371
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2008,88.92572404
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2009,-2.241845365
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2009,86.93214681
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2010,5.47631762
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2010,91.69282729
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2011,-0.568955505
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2011,91.1711359
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2012,0.388791959
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2012,91.52560194
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2013,1.849146507
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2013,93.21804441
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2014,0.983608763
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2014,94.13494527
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2015,-0.660670345
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2015,93.5130236
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2016,0.643791769
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2016,94.11505275
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2017,95.61759075
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2017,1.596490629
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2018,2.314749637
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2018,97.83089858
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2019,0.555646639
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2019,98.37449268
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2020,1.652366658
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2020,100
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2021,2.587154764
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2021,102.5871548
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2022,1.27380643
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2022,103.8939165
Switzerland,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2023,-1.062019854
Switzerland,Annual,GDP per hour worked,Index,Q,Constant prices,2023,102.7905425
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,1995,40.86272092
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1996,3.126822396
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,1996,42.14042563
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1997,8.275498751
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,1997,45.62775602
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1998,0.115927574
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,1998,45.68065117
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1999,-6.453036393
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,1999,42.73286213
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2000,8.518340941
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2000,46.37299302
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2001,-5.960736696
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2001,43.60882101
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2002,6.717915969
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2002,46.53842496
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2003,6.599637624
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2003,49.60979236
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2004,9.138571911
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2004,54.14341891
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2005,6.317665232
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2005,57.56401886
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2006,4.700413466
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2006,60.26976575
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2007,5.313559471
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2007,63.4722356
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2008,-0.331889696
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2008,63.26157779
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2009,-4.124499702
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2009,60.6523542
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2010,2.519814141
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2010,62.1806808
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2011,5.498599206
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2011,65.59974722
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2012,2.094341081
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2012,66.97362968
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2013,6.75108183
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2013,71.49507422
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2014,-0.07910076
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2014,71.43852107
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2015,4.091671341
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2015,74.36155057
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2016,2.298450983
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2016,76.07071436
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2017,79.68971721
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2017,4.757419308
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2018,2.537694987
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2018,81.71199917
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2019,3.856795618
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2019,84.86346397
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2020,17.83634007
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2020,100
Türkiye,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2021,-6.130560202
Türkiye,Annual,GDP per hour worked,Index,Q,Constant prices,2021,93.8694398
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,1995,73.35385207
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,1996,74.54923501
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1996,1.629611681
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,1997,76.84462014
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1997,3.079019033
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,1998,78.8553351
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1998,2.616598216
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,1999,80.65942034
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1999,2.287841703
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2000,83.94057992
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2000,4.067918617
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2001,85.17280367
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2001,1.467971446
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2002,87.03954356
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2002,2.191708871
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2003,89.41678471
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2003,2.731219688
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2004,90.61799955
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2004,1.343388544
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2005,91.46652589
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2005,0.936377263
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2006,93.20373104
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2006,1.899279681
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2007,94.56654816
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2007,1.462191601
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2008,94.52045359
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2008,-0.048743
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2009,92.16055875
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2009,-2.496702834
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2010,94.54603287
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2010,2.588389392
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2011,94.63935908
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2011,0.098709812
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2012,94.03957387
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2012,-0.633758739
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2013,94.50157734
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2013,0.491286214
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2014,94.71065306
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2014,0.221240463
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2015,96.22889916
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2015,1.603036249
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2016,-0.598995239
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2016,95.65249264
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2017,97.54570357
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2017,1.979259374
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2018,97.74928422
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2018,0.208702837
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2019,97.83781745
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2019,0.090571747
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2020,100
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2020,2.209966048
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2021,98.87434342
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2021,-1.125656578
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2022,100.1803895
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2022,1.320914998
United Kingdom,Annual,GDP per hour worked,Index,Q,Constant prices,2023,99.83465552
United Kingdom,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2023,-0.345111387
United States,Annual,GDP per hour worked,Index,Q,Constant prices,1998,67.81923122
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,1999,2.947980391
United States,Annual,GDP per hour worked,Index,Q,Constant prices,1999,69.81852886
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2000,2.746826432
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2000,71.73632267
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2001,2.228631765
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2001,73.33506114
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2002,2.78755278
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2002,75.37931468
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2003,3.017848668
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2003,77.65414832
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2004,2.620430183
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2004,79.68902106
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2005,2.100953781
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2005,81.36325056
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2006,0.912116779
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2006,82.10537842
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2007,1.527162307
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2007,83.35926081
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2008,1.172812044
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2008,84.33690827
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2009,3.279069109
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2009,87.10237377
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2010,2.588808407
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2010,89.35728735
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2011,0.104307809
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2011,89.45049398
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2012,0.402448976
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2012,89.81048657
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2013,0.681779193
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2013,90.42279578
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2014,0.605238432
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2014,90.97006929
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2015,0.848284751
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2015,91.74175452
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2016,0.388743016
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2016,92.09839418
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2017,1.130172294
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2017,93.13926472
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2018,1.295672554
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2018,94.34604461
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2019,1.362663938
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2019,95.63166413
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2020,100
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2020,4.567876033
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2021,1.441185053
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2021,101.4411851
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2022,-1.067860437
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2022,100.3579348
United States,Annual,GDP per hour worked,Percent per annum,Q,Constant prices,2023,1.577161814
United States,Annual,GDP per hour worked,Index,Q,Constant prices,2023,101.9407418
